Date,Boro,Year,Month,Day,DayOfWeek,IsWeekend,Season,Vol,Temperature,Rainfall,TempAnomaly,RainAnomaly
2022-05-30,Queens,2022,5,30,1,0,Spring,417,73.1698009728025,0.012244434095919132,1.2084839849477846,1.3078883839264677
2022-05-31,Queens,2022,5,31,2,0,Spring,415,79.89264685629999,0.24638288374990225,1.695823257822264,-1.5405440803436075
2022-06-01,Queens,2022,6,1,3,0,Summer,808,73.93565538313878,0.9782324527830025,1.2974501935366505,-0.18069389788474843
2022-06-02,Queens,2022,6,2,4,0,Summer,836,71.21007756858762,1.0758755433637743,2.60815648551096,0.3329033328025399
2022-06-03,Queens,2022,6,3,5,1,Summer,322,72.79958403280818,4.713979188100768,1.6321498925758167,-0.025641882584143932
2022-06-04,Queens,2022,6,4,6,1,Summer,270,66.74790745493868,0.28912949468940496,-3.3592449975546317,0.18638629070794077
2022-06-05,Queens,2022,6,5,0,0,Summer,944,67.70803691797529,1.5740407671341436,2.8459352006906657,-0.6614160503248858
2022-06-06,Queens,2022,6,6,1,0,Summer,584,66.59756839142989,4.390179141552565,1.9657470117785827,-0.14747423782249885
2022-06-07,Queens,2022,6,7,2,0,Summer,578,59.03781336014257,0.24953564035487186,-1.0285380176350336,-0.7883618525760403
2022-06-08,Queens,2022,6,8,3,0,Summer,561,73.12993547427416,0.6281043728813529,2.6693217038951604,-0.08336083811293661
2022-06-09,Queens,2022,6,9,4,0,Summer,761,67.9226915855406,0.5847389455884695,-3.206559027777689,-0.10893070463222966
2022-06-10,Queens,2022,6,10,5,1,Summer,381,69.11848083115174,0.3438368136037268,0.0626852869330056,0.10062128625620684
2022-06-11,Queens,2022,6,11,6,1,Summer,546,73.32629581779459,0.10965507756918669,3.3498466077668,0.48166396234227493
2022-06-12,Queens,2022,6,12,0,0,Summer,517,70.24941758086251,1.5714400997790074,1.293547817041165,-0.4145179997760983
2022-06-13,Queens,2022,6,13,1,0,Summer,626,69.4427485355817,3.6589997458987686,1.0337443272601334,0.7717103260379787
2022-06-14,Queens,2022,6,14,2,0,Summer,395,67.35424314050897,4.254028040537364,-3.8042138415926696,0.8966203785901747
2022-06-15,Queens,2022,6,15,3,0,Summer,576,78.07931126889883,2.782618753544167,-2.537512836821056,-0.49234875748214496
2022-06-16,Queens,2022,6,16,4,0,Summer,730,70.69755296666693,0.9688730454072356,-1.739541052710776,-0.43732316553467565
2022-06-17,Queens,2022,6,17,5,1,Summer,384,70.59791848712844,2.453678438355947,-1.1412703998780207,-0.17019771124517794
2022-06-18,Queens,2022,6,18,6,1,Summer,528,74.89932877669337,0.8995978329330683,3.305672842361681,-0.1879015405326944
2022-06-19,Queens,2022,6,19,0,0,Summer,959,71.89692173966098,1.3425559112802148,-0.28182364995060566,0.6906328621428176
2022-06-20,Queens,2022,6,20,1,0,Summer,691,65.59893690286488,1.5924555633901334,-1.353108412681244,0.818032123608386
2022-06-21,Queens,2022,6,21,2,0,Summer,513,67.96773513976724,0.4294500952759307,-0.2687173032818929,0.43340407727592645
2022-06-22,Queens,2022,6,22,3,0,Summer,564,66.11437420155666,0.6875477910674617,2.5139393824218454,-0.6328804502543202
2022-06-23,Queens,2022,6,23,4,0,Summer,485,61.582489861175915,2.064719324847484,0.7733073053348182,-0.05697765122076913
2022-06-24,Queens,2022,6,24,5,1,Summer,618,69.16508719949023,3.503625778108251,-0.7323318483102507,-0.2521736541439304
2022-06-25,Queens,2022,6,25,6,1,Summer,104,72.96974114558043,5.585389613769151,-4.399677284760758,1.22730527570598
2022-06-26,Queens,2022,6,26,0,0,Summer,562,67.40920429625415,1.2503010835498571,1.4144654491475352,0.060916237073130486
2022-06-27,Queens,2022,6,27,1,0,Summer,567,72.2059918180382,1.355723325163126,-0.7055711960374582,0.6066395314070662
2022-06-28,Queens,2022,6,28,2,0,Summer,582,73.77800432524728,1.3168729096651077,0.4975282607772642,-0.4894773834639531
2022-06-29,Queens,2022,6,29,3,0,Summer,316,69.43519569911327,0.6198207600367955,-0.27082213360037827,0.7680449618121755
2022-06-30,Queens,2022,6,30,4,0,Summer,582,67.62687306144385,5.336294393734408,-0.4452979825177138,0.5060051142418626
2022-07-01,Queens,2022,7,1,5,1,Summer,419,56.489390348200324,6.642803668639757,0.8995715412079545,0.05712391916909048
2022-07-02,Queens,2022,7,2,6,1,Summer,526,58.60314482081019,0.13573672075769375,0.4880400625814251,0.22703099928922052
2022-07-03,Queens,2022,7,3,0,0,Summer,629,67.82104874611278,1.9383333454931024,0.03129456646326985,-0.5215659303461926
2022-07-04,Queens,2022,7,4,1,0,Summer,717,60.45546804784288,1.9558427370244507,3.565863995969848,-0.2904516504556683
2022-07-05,Queens,2022,7,5,2,0,Summer,406,57.68906009487729,0.41320428997278214,-1.9564424696472942,-0.07004176189932021
2022-07-06,Queens,2022,7,6,3,0,Summer,531,57.74780624086048,2.423422288065577,0.993996919752408,0.4421364926817816
2022-07-07,Queens,2022,7,7,4,0,Summer,579,60.365483077053966,1.845832173417382,0.731484069406188,0.3412506377641723
2022-07-08,Queens,2022,7,8,5,1,Summer,427,60.656765045143054,6.350593015215494,-1.335715491680132,0.16045010608631294
2022-07-09,Queens,2022,7,9,6,1,Summer,331,66.72818199446198,1.4032472725117449,-3.287289033477514,-0.5856033549585182
2022-07-10,Queens,2022,7,10,0,0,Summer,772,57.88319263963829,2.5488731813884637,0.852239422078999,-0.2740575238368861
2022-07-11,Queens,2022,7,11,1,0,Summer,458,64.88471141884011,0.14813243476249768,1.3249982213980187,-0.5306234599739658
2022-07-12,Queens,2022,7,12,2,0,Summer,308,56.845097974773,1.7542750313037876,1.4487220050469942,-0.19998497290315909
2022-07-13,Queens,2022,7,13,3,0,Summer,610,61.098755905005035,3.723857555370379,0.47564688211523887,-0.6706751834088537
2022-07-14,Queens,2022,7,14,4,0,Summer,650,58.27163757454388,1.6911988491154173,0.7376571519076329,-0.5627011786879788
2022-07-15,Queens,2022,7,15,5,1,Summer,494,65.0295252210265,1.4185630508012546,-0.07059399103336565,-0.1421497624418068
2022-07-16,Queens,2022,7,16,6,1,Summer,305,66.9865789983364,2.6375004797333723,-0.5923462672607671,-1.1412737209116866
2022-07-17,Queens,2022,7,17,0,0,Summer,513,67.6768054037662,2.3415059874856716,1.4770142565870334,-0.1459595881878342
2022-07-18,Queens,2022,7,18,1,0,Summer,351,63.42264123776184,3.1731466614743993,0.8564706704387447,-0.2672089678384062
2022-07-19,Queens,2022,7,19,2,0,Summer,677,57.473237168241205,9.515286959203626,4.051144554486529,-0.04297555760397467
2022-07-20,Queens,2022,7,20,3,0,Summer,602,59.37883453936105,0.18825295753777027,-0.5061171334216936,-1.0639950506198563
2022-07-21,Queens,2022,7,21,4,0,Summer,687,61.50667372589413,1.4677278864288572,-2.504148554361179,0.21043187574817865
2022-07-22,Queens,2022,7,22,5,1,Summer,461,49.56316426579379,6.118156402967073,-0.9512775105148819,0.6902469297107304
2022-07-23,Queens,2022,7,23,6,1,Summer,339,67.1019853134655,0.206086665391922,0.5793596144462835,-0.8541891970720132
2022-07-24,Queens,2022,7,24,0,0,Summer,577,54.655103263403966,2.7630671261900908,1.4931490498857423,-0.7286109047605526
2022-07-25,Queens,2022,7,25,1,0,Summer,264,57.70324051498929,0.7668128423392773,0.2089968673023112,0.8017096563050211
2022-07-26,Queens,2022,7,26,2,0,Summer,625,66.6583305477459,3.3786467870879657,0.8142133968286349,0.09245911618300214
2022-07-27,Queens,2022,7,27,3,0,Summer,695,62.048881388488724,3.386562239210654,0.6029631209497901,-0.2088589179633769
2022-07-28,Queens,2022,7,28,4,0,Summer,419,62.361682521105074,4.751125167803241,1.7440777731370845,0.5935782124579586
2022-07-29,Queens,2022,7,29,5,1,Summer,186,56.25150685336504,1.584531137635732,3.802401609223645,-0.6889437639274985
2022-07-30,Queens,2022,7,30,6,1,Summer,248,51.99154217987838,4.215754026107603,2.402073355128155,0.584952160710412
2022-07-31,Queens,2022,7,31,0,0,Summer,383,56.042763372098484,1.319689279422164,0.997323542379381,-0.7332722693733786
2022-08-01,Queens,2022,8,1,1,0,Summer,736,52.510052738201566,0.9465125547721982,0.6559653026872316,0.868306371904117
2022-08-02,Queens,2022,8,2,2,0,Summer,551,53.58597635260469,0.4577868040651083,-2.0737353035643116,-0.21787009386603992
2022-08-03,Queens,2022,8,3,3,0,Summer,364,50.21677595308455,2.0949037137453814,1.2561404822078466,0.20400341998300664
2022-08-04,Queens,2022,8,4,4,0,Summer,633,48.029278267779134,0.1083145197480917,-2.7779850321293567,0.9510398347306576
2022-08-05,Queens,2022,8,5,5,1,Summer,182,51.90002412703983,10.77644929603534,-0.9936850126085742,-0.13636201739798398
2022-08-06,Queens,2022,8,6,6,1,Summer,375,46.88786023714238,0.7977577401325107,4.129248391005193,0.05005877532139618
2022-08-07,Queens,2022,8,7,0,0,Summer,717,52.55693603003695,0.5279858380828741,-1.002188192462549,-1.1472600033031706
2022-08-08,Queens,2022,8,8,1,0,Summer,499,44.493134716840295,1.0158086130395532,1.0418460532301297,-0.11516297565608545
2022-08-09,Queens,2022,8,9,2,0,Summer,746,59.307077997837375,1.5821560788059477,1.08778662505718,0.3378458862795461
2022-08-10,Queens,2022,8,10,3,0,Summer,819,36.47505438807829,7.898773114708187,-0.9138396106503455,0.3000156680632894
2022-08-11,Queens,2022,8,11,4,0,Summer,375,57.08968908183759,0.031374295242130756,-1.262741331500572,-0.33401986892317387
2022-08-12,Queens,2022,8,12,5,1,Summer,285,46.72345250941997,0.782951814122498,1.7770707616833459,-0.5654793743758387
2022-08-13,Queens,2022,8,13,6,1,Summer,309,56.26141523711087,0.9064933368936181,3.709961181108383,-0.01874710372081145
2022-08-14,Queens,2022,8,14,0,0,Summer,629,42.698562839133345,1.920089885502658,0.35556462131801325,0.9987983399110549
2022-08-15,Queens,2022,8,15,1,0,Summer,675,48.346325616033305,0.25249435752630234,-1.7144148125139833,0.20858010274608346
2022-08-16,Queens,2022,8,16,2,0,Summer,731,51.05408895263494,2.8576527347970493,-0.004940728019349088,-0.39711544322360004
2022-08-17,Queens,2022,8,17,3,0,Summer,745,44.95250367888879,3.658244173805762,-4.373091496358689,0.6728498167046023
2022-08-18,Queens,2022,8,18,4,0,Summer,711,47.32611676914469,2.138803629821195,-1.4684689169384701,0.4945254433111195
2022-08-19,Queens,2022,8,19,5,1,Summer,494,52.4752913744297,0.6045060977339745,2.3057498897748805,-0.08129122859951
2022-08-20,Queens,2022,8,20,6,1,Summer,416,52.74247024891071,0.26092310808598995,-2.9154070404432813,-0.2960746965862203
2022-08-21,Queens,2022,8,21,0,0,Summer,417,43.86128692890526,1.1479666540399194,0.15826603554554197,-0.41921560095823196
2022-08-22,Queens,2022,8,22,1,0,Summer,441,44.96693677819766,1.3502056384459138,4.191953697835257,0.28729722767116367
2022-08-23,Queens,2022,8,23,2,0,Summer,611,51.03583600804919,3.417535213762976,-2.1940168739513584,0.5930510031119602
2022-08-24,Queens,2022,8,24,3,0,Summer,803,57.08700590169572,3.8785777159303123,-1.2423098168247018,-0.14239812961604745
2022-08-25,Queens,2022,8,25,4,0,Summer,806,53.735446982776274,5.491000670687629,-0.2689553275198562,-0.9523410986838037
2022-08-26,Queens,2022,8,26,5,1,Summer,207,42.402834638257374,0.20178005009140612,2.252974579261328,0.1834103467152245
2022-08-27,Queens,2022,8,27,6,1,Summer,317,46.39964630337842,0.7412334028631449,-0.9856579652776261,0.16353441493461518
2022-08-28,Queens,2022,8,28,0,0,Summer,763,40.80893982801933,0.8184603359729904,-1.929000771910573,-0.9082530837643338
2022-08-29,Queens,2022,8,29,1,0,Summer,390,53.921979321764965,4.5987323259276875,-0.538463816890387,0.994846554174102
2022-08-30,Queens,2022,8,30,2,0,Summer,308,45.64473925236454,2.124632244845653,-1.1323543991559766,-0.5187242675617935
2022-08-31,Queens,2022,8,31,3,0,Summer,640,49.945668434917344,1.6787622849548105,0.673818795500546,-0.9021094488368666
2022-09-01,Queens,2022,9,1,4,0,Fall,810,45.72519971539003,0.98726228158921,-0.2680953172627723,-0.8554365343117074
2022-09-02,Queens,2022,9,2,5,1,Fall,593,42.01423368401737,1.5508918344813427,-0.46866433791162926,-0.46013850366621406
2022-09-03,Queens,2022,9,3,6,1,Fall,453,38.43183660991092,0.5749805251169181,-2.3744742632217144,-0.5131777359766628
2022-09-04,Queens,2022,9,4,0,0,Fall,658,43.25518555018237,0.2376000088362416,3.4621010469524673,0.37834333387441854
2022-09-05,Queens,2022,9,5,1,0,Fall,634,36.02280615425122,0.02138201892375946,-1.8651579523584938,0.23985163622635103
2022-09-06,Queens,2022,9,6,2,0,Fall,547,54.551783282969694,0.23632257524877787,-3.6434480505548064,-0.358070469151219
2022-09-07,Queens,2022,9,7,3,0,Fall,44,30.20030983775289,1.0396409099921584,-1.0898646169415067,-0.4270092468833641
2022-09-08,Queens,2022,9,8,4,0,Fall,664,53.697872694620656,5.097040062208788,-2.0550230100148936,-0.8964255207708974
2022-09-09,Queens,2022,9,9,5,1,Fall,361,45.536476559657096,3.691300175916005,2.6338347923930865,0.09157933529860825
2022-09-10,Queens,2022,9,10,6,1,Fall,501,39.760765738216556,2.2561851776296145,-0.21641659240202085,-0.5290796866721883
2022-09-11,Queens,2022,9,11,0,0,Fall,456,44.05379371242332,0.007611334323883057,-1.609762876139538,0.3872210240536713
2022-09-12,Queens,2022,9,12,1,0,Fall,305,42.43804594450616,7.124746922149447,0.5728028536609348,-0.34734032568184814
2022-09-13,Queens,2022,9,13,2,0,Fall,737,53.94183513319744,0.6311300480738282,0.7531232906672166,0.4137999943790158
2022-09-14,Queens,2022,9,14,3,0,Fall,577,53.719403035231515,0.5601127576082945,2.0357874478288496,-0.6020239408169964
2022-09-15,Queens,2022,9,15,4,0,Fall,1074,46.513716997541096,0.14473990723490715,-1.1769873322538473,-0.5180054412916889
2022-09-16,Queens,2022,9,16,5,1,Fall,492,41.25853320534684,1.0290824985131621,-2.4306476426312082,-0.12487845325721049
2022-09-17,Queens,2022,9,17,6,1,Fall,505,43.437718387018,0.7761442330798148,1.9664001165441622,0.30503562868858247
2022-09-18,Queens,2022,9,18,0,0,Fall,665,38.77396149109604,2.5548930470068285,0.10543071572157889,0.25749975166262057
2022-09-19,Queens,2022,9,19,1,0,Fall,459,37.892500108074614,0.89016701746732,-0.6399921857568295,-0.26983487481946716
2022-09-20,Queens,2022,9,20,2,0,Fall,494,41.15778633455579,0.12414184201935875,0.6386706600174974,-0.48742210809261977
2022-09-21,Queens,2022,9,21,3,0,Fall,709,50.333885191329216,4.332995313898993,-0.09290239088772727,0.34236538753715623
2022-09-22,Queens,2022,9,22,4,0,Fall,708,40.287962241087776,0.693417183123529,-0.9695516215620352,-0.04801119878275789
2022-09-23,Queens,2022,9,23,5,1,Fall,458,44.05931336694082,1.395993021329364,-1.0359947500420548,0.3008953136150599
2022-09-24,Queens,2022,9,24,6,1,Fall,301,49.14339120398702,1.1093572955578566,-0.4054946964097425,0.9862337475267047
2022-09-25,Queens,2022,9,25,0,0,Fall,803,44.7995454572151,0.8538476917892694,-0.7073336902576557,0.07007967501150401
2022-09-26,Queens,2022,9,26,1,0,Fall,345,45.31831819316415,0.7986690178513527,0.2692440031003832,0.6927292238658639
2022-09-27,Queens,2022,9,27,2,0,Fall,485,39.41034201359337,2.295451708053971,2.0371505723816474,-0.5808711169914659
2022-09-28,Queens,2022,9,28,3,0,Fall,899,43.28786968768116,0.9553332049399614,-1.860069741575607,-0.02872628699100624
2022-09-29,Queens,2022,9,29,4,0,Fall,629,37.745176650663964,0.4704370070248842,2.1814010575190745,-0.12451770210151177
2022-09-30,Queens,2022,9,30,5,1,Fall,497,38.9015196130682,0.6610838744535236,0.9176219943066305,-0.762081054928265
2022-10-01,Queens,2022,10,1,6,1,Fall,438,34.19505020779978,0.10972859244793653,-1.7417261070544432,0.23179551716237884
2022-10-02,Queens,2022,10,2,0,0,Fall,401,37.78599238190214,1.3301929365843534,-0.6871781704005386,-0.5938103631957614
2022-10-03,Queens,2022,10,3,1,0,Fall,460,41.674738920197875,4.279995698229743,2.2027331437228854,0.24703210594247615
2022-10-04,Queens,2022,10,4,2,0,Fall,575,39.49670715927385,0.13760875560881147,2.7593770569778355,-0.39677614162596064
2022-10-05,Queens,2022,10,5,3,0,Fall,111,35.122315785197515,3.636597100477267,0.5719040399239832,-0.2751368235949149
2022-10-06,Queens,2022,10,6,4,0,Fall,423,35.133916871894634,0.5199627060198505,-0.3752625970987814,-0.18915840612631024
2022-10-07,Queens,2022,10,7,5,1,Fall,480,33.296067367672364,1.0250883409753442,-3.7034525500490822,-0.7316023191036507
2022-10-08,Queens,2022,10,8,6,1,Fall,370,42.07051201027204,5.858670794755978,-3.663551708390567,0.5232484561433711
2022-10-09,Queens,2022,10,9,0,0,Fall,507,41.370812149125406,0.8794903596863151,1.2020465795500257,-0.25242507463353125
2022-10-10,Queens,2022,10,10,1,0,Fall,680,32.93018524740374,2.630257600834394,0.5420572673580824,0.44686077136961994
2022-10-11,Queens,2022,10,11,2,0,Fall,468,31.590347134054667,3.4544126142668996,1.8411695563907127,-0.0913151080747082
2022-10-12,Queens,2022,10,12,3,0,Fall,644,39.64956943025444,0.5287814773687716,3.0872203596091867,-0.08631703178145286
2022-10-13,Queens,2022,10,13,4,0,Fall,337,37.6984548535585,0.544971106726181,2.269590821592921,-0.5698293299202877
2022-10-14,Queens,2022,10,14,5,1,Fall,277,33.964271482612844,1.7967980242425445,-0.8435431074771492,0.27593869062588766
2022-10-15,Queens,2022,10,15,6,1,Fall,233,45.202206090643,0.297237953171134,1.9179496857126144,0.027985644831646287
2022-10-16,Queens,2022,10,16,0,0,Fall,563,39.66897493907063,0.6842079758644104,-1.0437422269077563,-0.23153715212187595
2022-10-17,Queens,2022,10,17,1,0,Fall,519,39.900711107315935,1.4427462524567032,1.6012247379085218,0.39364528959436346
2022-10-18,Queens,2022,10,18,2,0,Fall,766,43.07778111689068,3.5642023494649417,2.8784766959622927,0.18858036933653657
2022-10-19,Queens,2022,10,19,3,0,Fall,544,42.101914849598,0.028189563152936064,0.11102279977312561,0.0314218413028257
2022-10-20,Queens,2022,10,20,4,0,Fall,753,38.36022561286407,1.7217923420572523,1.6738772579424916,0.009364505217838845
2022-10-21,Queens,2022,10,21,5,1,Fall,595,34.327718489498984,0.5700713004916906,-1.881963490358387,0.5672277213942282
2022-10-22,Queens,2022,10,22,6,1,Fall,351,45.91134152558358,0.5251123271882534,0.020022899222384382,-0.05416756683857029
2022-10-23,Queens,2022,10,23,0,0,Fall,608,31.446070983438986,1.7669600787633297,-1.7312949566589677,1.0121092681025035
2022-10-24,Queens,2022,10,24,1,0,Fall,423,46.89724522202302,3.354495387462637,0.32419879994035955,0.23167863897800084
2022-10-25,Queens,2022,10,25,2,0,Fall,661,37.29497335421236,4.441579144108566,-1.2042666034981293,-0.10935072497737888
2022-10-26,Queens,2022,10,26,3,0,Fall,388,50.37733395866664,1.0631526978686452,-0.7009924635204176,0.556797465881696
2022-10-27,Queens,2022,10,27,4,0,Fall,396,38.9761974849363,3.7643433132547934,-0.9569080621177585,-0.7268142058959933
2022-10-28,Queens,2022,10,28,5,1,Fall,429,37.24291507239832,3.6899256183016784,-0.62509371238038,0.6199207930595387
2022-10-29,Queens,2022,10,29,6,1,Fall,409,40.205984333865985,0.1676328004040459,-1.5567024838115082,-0.9969426990114628
2022-10-30,Queens,2022,10,30,0,0,Fall,589,46.585238155128984,3.3566064423132427,-1.3190598646872989,0.4797757617006439
2022-10-31,Queens,2022,10,31,1,0,Fall,560,30.951748982948097,5.289926107720805,-0.5148646251838388,0.6467902044328622
2022-11-01,Queens,2022,11,1,2,0,Fall,471,41.13954795120788,1.3532869582995772,2.334752009979528,-0.8374080314203712
2022-11-02,Queens,2022,11,2,3,0,Fall,530,44.152297897238164,1.8969808275902513,2.5328384154605867,-0.17144066144096254
2022-11-03,Queens,2022,11,3,4,0,Fall,793,43.418346009894464,1.3043549191206694,-0.05988518993127356,-0.514085801850313
2022-11-04,Queens,2022,11,4,5,1,Fall,398,43.25924958418679,1.8561700980408815,1.2524534736226278,0.011704006223436855
2022-11-05,Queens,2022,11,5,6,1,Fall,268,41.06283268149483,0.21459381265532027,2.2873565780148097,-0.363714429640117
2022-11-06,Queens,2022,11,6,0,0,Fall,423,36.97765830482319,0.8354442389681935,-1.499096106063101,-0.25180686387068535
2022-11-07,Queens,2022,11,7,1,0,Fall,385,56.986089378627085,0.38933729100972414,-0.5352554595494127,-0.4592735881225353
2022-11-08,Queens,2022,11,8,2,0,Fall,415,35.42255720014139,0.5892185140401125,0.9221039261109989,0.5025339673706474
2022-11-09,Queens,2022,11,9,3,0,Fall,361,47.59821202541116,1.47789333193543,1.2791283066480439,0.4069307076997632
2022-11-10,Queens,2022,11,10,4,0,Fall,156,37.14028528888464,1.1974612167105079,-0.47763344291748955,0.2571899021837785
2022-11-11,Queens,2022,11,11,5,1,Fall,467,32.68502864007108,1.5742332412952427,0.5319006159797309,0.10100435431535787
2022-11-12,Queens,2022,11,12,6,1,Fall,466,43.43310440910033,6.439145612927937,0.16385841976335103,0.18072530882244509
2022-11-13,Queens,2022,11,13,0,0,Fall,512,53.2243323852783,0.19751963671296835,-0.9353801379943341,-0.15583707788472811
2022-11-14,Queens,2022,11,14,1,0,Fall,441,45.82544528849323,4.58301449169345,-4.420043542118441,1.1574084298007377
2022-11-15,Queens,2022,11,15,2,0,Fall,428,34.4912642135117,1.0440437560901046,1.27192626853926,0.05143594710558657
2022-11-16,Queens,2022,11,16,3,0,Fall,610,39.38711335422467,0.8805443830788136,1.3787004474536309,0.3141024025610582
2022-11-17,Queens,2022,11,17,4,0,Fall,584,38.92795059475481,4.05351280776744,1.6862788185649613,0.3591117597757741
2022-11-18,Queens,2022,11,18,5,1,Fall,442,36.95383244668825,2.1273515579189937,-0.4418573645142223,0.40549427403573285
2022-11-19,Queens,2022,11,19,6,1,Fall,400,47.81755830891872,2.560481376400526,3.4642430169889433,0.658669519889755
2022-11-20,Queens,2022,11,20,0,0,Fall,643,55.069694033468394,0.677707003779283,1.6903910898244114,-0.13156802140985852
2022-11-21,Queens,2022,11,21,1,0,Fall,615,35.41291010271321,3.082428969592722,2.487518989386474,-0.936334676979559
2022-11-22,Queens,2022,11,22,2,0,Fall,634,46.79081415112037,0.4665031246840954,0.11171888065076224,1.1165093897500473
2022-11-23,Queens,2022,11,23,3,0,Fall,624,37.34725195606359,0.8012701459228992,-5.880278156272864,-0.16808804431530128
2022-11-24,Queens,2022,11,24,4,0,Fall,799,48.15102558688561,0.7098879889365549,2.0050607588247256,-0.12914684922757685
2022-11-25,Queens,2022,11,25,5,1,Fall,294,43.78247283595802,3.990368723701287,-1.3711461919717685,0.7649233774530988
2022-11-26,Queens,2022,11,26,6,1,Fall,551,41.26329397162383,1.4815597493008714,-1.9833008332859108,0.23867589745796897
2022-11-27,Queens,2022,11,27,0,0,Fall,500,46.22974569147903,0.6073023979091511,-0.8424015719991065,-0.6061354495806742
2022-11-28,Queens,2022,11,28,1,0,Fall,540,53.731876256621774,1.5841048917824272,3.6048710834190487,0.13393112089737558
2022-11-29,Queens,2022,11,29,2,0,Fall,562,49.739824802418326,0.06171495374292135,-4.44920498914247,-0.7627603527349257
2022-11-30,Queens,2022,11,30,3,0,Fall,483,41.69650152355012,0.011524755271874337,-1.2307719120898644,-0.11368197677585064
2022-12-01,Queens,2022,12,1,4,0,Winter,167,53.776922849097794,2.486485324123301,2.4939192423263665,-1.0861895109949706
2022-12-02,Queens,2022,12,2,5,1,Winter,369,44.529495649012716,2.748368352567578,-0.8951912297485451,0.2319097292468694
2022-12-03,Queens,2022,12,3,6,1,Winter,404,52.15090012073074,1.8785427174622062,2.435456194570377,-0.7989677943327435
2022-12-04,Queens,2022,12,4,0,0,Winter,289,54.80274855791627,0.5767558943480253,2.4718566927283177,-0.6046585370014315
2022-12-05,Queens,2022,12,5,1,0,Winter,632,52.2952976145216,0.48939646407961845,3.922944825316881,-0.9389076091175603
2022-12-06,Queens,2022,12,6,2,0,Winter,460,47.017723027410874,0.20759421904617445,1.737535137757809,0.3296174033092157
2022-12-07,Queens,2022,12,7,3,0,Winter,767,49.774568963806274,0.7849306110292673,-3.4077384420276617,-0.5946686236382567
2022-12-08,Queens,2022,12,8,4,0,Winter,590,47.09240702611211,0.27004486322402954,-3.995562874048007,-0.7850488304924266
2022-12-09,Queens,2022,12,9,5,1,Winter,321,52.214316185631006,5.087315957741214,-4.486481219818548,-1.2630705833137401
2022-12-10,Queens,2022,12,10,6,1,Winter,417,48.44884655228093,8.508032895120527,-2.3863673251450286,0.6536661537223951
2022-12-11,Queens,2022,12,11,0,0,Winter,589,48.885851159587546,1.7106835599148515,-4.313572851873077,-0.2131070380683375
2022-12-12,Queens,2022,12,12,1,0,Winter,687,46.83706603653966,0.23849627375602722,-0.7351715862673087,-0.5656322974158936
2022-12-13,Queens,2022,12,13,2,0,Winter,526,55.33595099575983,0.20769038955202884,-2.5560429583340443,-0.3642145666718732
2022-12-14,Queens,2022,12,14,3,0,Winter,245,51.68697960732351,1.7672260328287128,-3.964545354690595,-0.8733916232491378
2022-12-15,Queens,2022,12,15,4,0,Winter,355,45.23177168172739,0.06813052806833853,-2.4753331800752942,0.7284553253741697
2022-12-16,Queens,2022,12,16,5,1,Winter,314,51.25586787068455,0.5744263799861073,-1.0817843501909348,-0.24388857130675853
2022-12-17,Queens,2022,12,17,6,1,Winter,443,47.259256482260824,0.6563722023290331,-0.43851616434620266,-0.2886459432200963
2022-12-18,Queens,2022,12,18,0,0,Winter,507,50.51618008801532,0.5737503310665488,-2.5982041055784166,0.3783853494989072
2022-12-19,Queens,2022,12,19,1,0,Winter,458,59.33008252569835,1.008332540281117,2.899426406580775,0.49045145225652537
2022-12-20,Queens,2022,12,20,2,0,Winter,423,44.79503097357437,0.13700609933584929,-0.3935068744440663,0.3667166632791714
2022-12-21,Queens,2022,12,21,3,0,Winter,573,51.09991893563711,0.8122969456017017,1.7825328310186126,-0.42956700233792694
2022-12-22,Queens,2022,12,22,4,0,Winter,422,42.881025467656244,4.369721244768573,1.3821107964723478,-0.7835422887599625
2022-12-23,Queens,2022,12,23,5,1,Winter,360,53.080087050151754,2.19789973079207,1.774674990210144,-0.38821089872530745
2022-12-24,Queens,2022,12,24,6,1,Winter,306,42.792184100429594,5.119305934504939,-0.21490548227891196,-0.08880907541370181
2022-12-25,Queens,2022,12,25,0,0,Winter,342,41.49117588573044,0.8782095253124711,0.020936909408706534,-0.17842354385393147
2022-12-26,Queens,2022,12,26,1,0,Winter,693,52.78606478900382,0.2839239660465183,-2.393782385996993,0.45951552315939503
2022-12-27,Queens,2022,12,27,2,0,Winter,352,46.24744441436062,0.006129841074464192,1.4643044412514488,0.32564997850167776
2022-12-28,Queens,2022,12,28,3,0,Winter,561,40.1453352713893,2.668772820299292,-2.305642735813,-0.2225867402773942
2022-12-29,Queens,2022,12,29,4,0,Winter,465,43.37768274530333,2.6840260586792475,1.072111214778026,0.2112608740931653
2022-12-30,Queens,2022,12,30,5,1,Winter,294,55.37766446749695,0.22770652268081903,-0.6088226545046322,-0.00805923092864049
2022-12-31,Queens,2022,12,31,6,1,Winter,426,50.87917547092507,3.6055066248584278,-3.3800393265103787,0.009683429895013716
2022-01-01,Bronx,2022,1,1,6,1,Winter,437,61.03962399642852,1.3378643142059445,-1.0929535356856444,0.12712522900252074
2022-01-02,Bronx,2022,1,2,0,0,Winter,740,64.466013829411,2.119955800389672,0.9095294821788654,0.8405317065966097
2022-01-03,Bronx,2022,1,3,1,0,Winter,599,60.99304958329132,0.010072230167843452,-1.2990689532789623,-0.0930869497388042
